Subscription_ID,User_ID,Subscription_Type,Start_Date,Renewal_Status
,19,Premium,07/10/2022,Expired
2809,1673,Premium,21/05/2023,Cancelled
2810,2168,Standard,21/05/2023,Active
2811,1406,Basic,11/08/2023,
2812,1293,Standard,22/04/2024,
2813,1588,Basic,21/09/2023,Cancelled
2814,2754,Basic,24/10/2023,Expired
2815,2414,Premium,08/11/2023,Cancelled
2816,320,Premium,24/01/2023,Cancelled
2817,1372,Standard,02/11/2024,Active
2818,2469,Premium,20/08/2022,Active
2819,2255,Basic,20/08/2024,Cancelled
2820,1583,Standard,22/06/2024,Active
2821,747,Premium,05/04/2023,Active
,987,Premium,16/12/2022,Active
2823,2656,Basic,29/07/2022,Active
2824,2731,,18/06/2022,Cancelled
2825,1017,Standard,,Active
2826,64,,08/05/2022,Active
2827,630,Basic,02/11/2023,Active
2828,1136,Premium,,Active
2829,1891,Premium,19/01/2023,Expired
2830,422,Basic,22/11/2023,Active
2831,1385,Premium,10/06/2024,Active
2832,2851,Basic,,Cancelled
2833,1156,Premium,02/11/2022,Cancelled
2834,217,Basic,04/03/2022,Expired
2835,1796,Basic,18/12/2023,Cancelled
2836,2298,Premium,15/09/2024,Active
2837,539,Standard,25/03/2024,Expired
2838,608,Basic,23/05/2024,Cancelled
,1282,Premium,26/03/2022,Cancelled
2840,2324,Standard,08/02/2024,Expired
2841,1088,Basic,,Active
2842,789,Basic,14/02/2025,Active
2843,1891,Basic,08/02/2024,Cancelled
2844,766,Standard,09/03/2022,Cancelled
2845,98,Premium,12/01/2023,Expired
2846,627,Premium,23/08/2022,Expired
2847,2036,Basic,11/05/2024,Expired
2848,648,Basic,,Cancelled
2849,2967,Premium,23/12/2022,
2850,2468,Standard,25/03/2024,Expired
2851,2655,Standard,25/05/2022,
2852,1863,Basic,15/12/2023,Active
2853,1895,Standard,21/12/2023,Expired
2854,1844,Premium,02/07/2023,Active
,959,Standard,30/07/2022,
2856,1186,Premium,05/07/2022,Cancelled
2857,2751,Standard,03/03/2022,Cancelled
2858,2381,Standard,,Active
2859,1933,Basic,11/10/2024,
2860,2713,Standard,02/06/2023,Active
2861,307,Basic,20/09/2022,Active
2862,2372,,17/07/2022,Active
2863,623,Premium,14/08/2024,Active
2864,1653,Standard,06/03/2023,Active
2865,167,Premium,06/07/2022,Expired
2866,1949,Premium,04/06/2022,Expired
,2791,Standard,13/07/2023,Cancelled
2868,2428,Standard,03/03/2022,
2869,23,Standard,16/08/2023,Expired
2870,1886,Standard,06/07/2022,Expired
,2916,Basic,27/01/2024,Expired
2872,538,Standard,31/07/2022,Expired
2873,2369,Standard,14/03/2022,Active
2874,2488,Standard,26/05/2023,Active
2875,2878,Standard,29/05/2024,Expired
2876,1790,Basic,02/07/2022,Expired
2877,2625,Basic,20/10/2024,Active
2878,2401,Standard,10/10/2023,Expired
2879,2149,Basic,20/04/2023,Active
2880,2819,Standard,29/01/2025,Cancelled
2881,1455,Premium,10/07/2024,Active
,686,Standard,16/06/2023,Cancelled
2883,1317,Standard,23/03/2022,Active
2884,323,Standard,26/11/2024,Expired
2885,1728,Basic,16/03/2024,Cancelled
2886,2607,Premium,25/11/2023,Cancelled
2887,161,Premium,28/09/2022,Active
2888,783,Basic,02/01/2023,Expired
2889,2340,Standard,04/01/2025,Active
2890,21,Premium,09/08/2024,Cancelled
2891,2310,Premium,17/02/2025,Cancelled
2892,1274,Premium,01/09/2022,Expired
2893,986,Standard,10/09/2024,Expired
2894,1968,Standard,30/01/2024,Expired
2895,287,Premium,17/02/2023,Cancelled
2896,998,Premium,05/01/2024,Active
2897,1519,Standard,29/03/2023,Active
2898,1308,Premium,14/04/2023,Cancelled
2899,1671,Basic,09/05/2023,Expired
2900,701,Basic,,Expired
2901,2620,Premium,27/12/2024,Active
2902,249,Premium,07/12/2022,Cancelled
2903,974,Basic,16/12/2024,Active
2904,1165,Basic,,Expired
2905,2779,Premium,27/04/2023,Active
2906,437,Standard,13/12/2024,Active
2907,121,Standard,06/01/2023,Active
2908,2475,Premium,28/01/2025,Active
2909,611,Basic,14/10/2022,Expired
2910,944,Premium,,Cancelled
2911,2222,Standard,02/08/2024,Expired
,2523,Standard,15/01/2023,Active
2913,2489,Basic,24/11/2023,Expired
2914,2549,Standard,28/12/2023,Expired
2915,1596,Premium,30/09/2023,
2916,2523,Basic,31/05/2023,Cancelled
2917,1485,Basic,08/08/2024,Expired
2918,216,Premium,21/06/2024,Expired
,2812,Standard,11/12/2022,Active
2920,306,Standard,06/11/2024,Cancelled
2921,2754,Premium,30/04/2022,Cancelled
2922,1756,Standard,23/04/2022,Expired
2923,736,Premium,01/01/2025,Expired
2924,1935,Premium,03/06/2024,Active
2925,2420,Standard,19/08/2023,Expired
2926,2991,Basic,27/06/2022,Active
2927,,Premium,19/12/2024,Cancelled
2928,,Standard,13/05/2022,Expired
2929,2601,Basic,02/07/2023,Cancelled
,2438,Basic,24/11/2024,Active
2931,1073,Basic,14/05/2024,Expired
2932,1785,Basic,28/12/2024,Active
2933,2318,Premium,06/11/2023,Cancelled
2934,1609,Basic,24/01/2025,Expired
2935,73,Standard,12/05/2022,Cancelled
2936,2092,Premium,10/02/2024,Cancelled
2937,1195,Basic,,Active
2938,60,Basic,21/02/2023,Expired
2939,,Premium,08/02/2024,Active
2940,365,Standard,,Expired
2941,1417,Standard,25/04/2024,Expired
2942,2840,Basic,22/10/2022,Active
,117,Basic,14/05/2023,Active
2944,2512,Basic,22/08/2022,Expired
2945,1806,Standard,01/06/2022,Active
2946,,Standard,17/06/2022,Cancelled
2947,1842,,17/07/2024,Cancelled
2948,197,Basic,02/03/2023,Active
2949,702,Standard,08/04/2024,
,271,Standard,26/02/2023,Cancelled
2951,2942,Standard,18/07/2024,Active
2952,1158,Standard,,Expired
2953,1549,Standard,18/08/2024,Expired
2954,,Standard,06/10/2024,Active
2955,2199,Standard,18/03/2022,Cancelled
2956,2814,Basic,,Active
2957,2681,Standard,19/11/2024,Active
2958,2445,Standard,21/03/2022,Expired
2959,1932,Standard,05/06/2023,Expired
2960,796,Basic,30/12/2022,Expired
2961,1978,Premium,09/08/2023,Expired
2962,1005,Basic,26/05/2022,Expired
2963,1068,Basic,23/11/2024,Expired
2964,99,Basic,21/07/2024,Expired
2965,919,Standard,26/06/2022,Cancelled
2966,2704,Standard,26/11/2023,Cancelled
2967,88,,26/01/2023,Expired
2968,2833,Basic,24/02/2024,Expired
,1833,Basic,03/03/2023,Cancelled
2970,1815,Basic,14/02/2024,Expired
2971,1471,Basic,14/10/2022,Expired
2972,2584,Standard,28/07/2023,Active
2973,2008,Basic,16/06/2022,Active
2974,967,Standard,,Cancelled
2975,2700,Basic,19/04/2023,Cancelled
2976,384,Premium,08/12/2024,Cancelled
2977,2234,,07/11/2022,Cancelled
2978,1390,Standard,14/03/2022,Active
2979,831,Premium,07/12/2024,Active
2980,323,,22/07/2024,Active
2981,1797,Basic,28/08/2023,Cancelled
2982,982,,19/06/2022,Active
,774,Premium,21/08/2022,Active
2984,1453,Standard,03/07/2023,Active
2985,1913,Standard,,Cancelled
2986,1146,Standard,12/06/2023,Expired
2987,293,Basic,02/02/2024,Active
2988,327,Basic,08/02/2025,Active
2989,180,Standard,11/07/2024,Cancelled
2990,1213,Standard,30/07/2023,Active
2991,2718,Premium,19/01/2025,Expired
2992,2104,Basic,27/09/2022,Active
2993,2226,Basic,25/01/2023,Active
2994,704,Premium,09/02/2024,Active
2995,746,Basic,20/07/2022,Expired
2996,1807,Premium,17/07/2022,Cancelled
2997,115,Standard,15/11/2023,Cancelled
2998,2723,Basic,10/02/2025,Active
2999,1912,Standard,08/08/2022,Cancelled
3000,1015,Basic,19/02/2023,Expired
1843,,Basic,14/09/2024,Cancelled
2847,2036,Basic,11/05/2024,Expired
1305,1114,Premium,17/10/2022,Expired
,1282,Premium,26/03/2022,Cancelled
402,2723,Standard,15/01/2025,Active
2448,2128,Premium,29/03/2022,Active
1398,1068,Basic,24/04/2022,Cancelled
331,263,Premium,20/12/2024,Cancelled
1858,1224,Premium,28/05/2023,Expired
,2438,Basic,24/11/2024,Active
2483,103,Premium,06/02/2024,Expired
2523,1126,Standard,06/03/2023,Active
163,2899,Standard,19/09/2023,Active
2781,282,Standard,09/12/2023,Expired
,766,Standard,14/10/2022,Cancelled
2818,2469,Premium,20/08/2022,Active
1195,1045,,21/05/2024,Expired
,262,Basic,27/03/2023,Active
2858,2381,Standard,,Active
1383,1088,,21/02/2023,Active
929,2718,Premium,02/02/2025,Active
2193,179,Standard,09/07/2024,Expired
2440,1263,Premium,03/09/2022,Expired
436,2211,Premium,02/12/2023,Expired
1024,1470,Standard,15/08/2024,Active
1877,1977,Premium,04/01/2024,Active
2305,733,Standard,15/06/2024,Active
2720,1151,Premium,05/08/2023,Active
2236,2726,Premium,27/11/2024,Expired
1739,623,Basic,05/03/2024,Active
2445,1555,Premium,23/07/2024,Cancelled
470,1630,Premium,15/08/2022,Active
2874,2488,Standard,26/05/2023,Active
2263,1387,Premium,,Active
2896,998,Premium,05/01/2024,Active
1876,2300,Premium,30/11/2024,Expired
2219,371,Basic,10/09/2024,Cancelled
219,1980,Basic,07/08/2023,Cancelled
1811,1484,Basic,15/03/2023,Expired
265,117,Basic,05/12/2024,Cancelled
1613,1128,Standard,,Cancelled
158,1308,Standard,23/02/2024,Expired
2753,1860,Premium,22/11/2022,Cancelled
968,1730,Premium,05/08/2022,Cancelled
1612,2012,Basic,01/03/2023,Cancelled
1299,2076,Standard,15/08/2023,Cancelled
16,596,Premium,22/03/2023,Active
1678,138,Basic,31/12/2024,Expired
2587,686,Premium,11/05/2022,Expired
203,809,Standard,26/05/2022,Cancelled
1820,1578,Basic,08/11/2022,Active
1607,787,Basic,08/02/2023,Cancelled
1731,2196,Basic,27/06/2024,Cancelled
2695,803,Standard,17/07/2024,Expired
,2817,Standard,06/03/2024,Cancelled
2807,2784,Standard,,Active
153,1351,Basic,08/07/2023,Expired
776,1846,Basic,10/01/2024,Cancelled
1677,1610,Standard,24/09/2022,Active
79,303,Basic,18/03/2024,Cancelled
